Line: R29, Position: 79, Quotient: 0, Password: 0
Line: L78, Position: 0, Quotient: 0, Password: 5570
Line: R16, Position: 16, Quotient: 0, Password: 5570
Line: L78, Position: 38, Quotient: -1, Password: 5571
Line: L87, Position: 51, Quotient: -1, Password: 5572
Line: R83, Position: 34, Quotient: 1, Password: 5573
Line: L91, Position: 43, Quotient: -1, Password: 5574
Line: R69, Position: 12, Quotient: 1, Password: 5575
Line: L23, Position: 89, Quotient: -1, Password: 5576
Line: L389, Position: 0, Quotient: 0, Password: 5580
Line: R70, Position: 70, Quotient: 0, Password: 5580
Line: R230, Position: 0, Quotient: 1, Password: 5583
Line: L71, Position: 29, Quotient: -1, Password: 5583
Line: L74, Position: 55, Quotient: -1, Password: 5584
Line: L55, Position: 0, Quotient: 0, Password: 5585
Line: L72, Position: 28, Quotient: -1, Password: 5585
Line: L562, Position: 66, Quotient: -1, Password: 5591
Line: R97, Position: 63, Quotient: 1, Password: 5592
Line: R69, Position: 32, Quotient: 1, Password: 5593
Line: R68, Position: 0, Quotient: 1, Password: 5594
Line: R77, Position: 77, Quotient: 0, Password: 5594
Line: R93, Position: 70, Quotient: 1, Password: 5595
Line: L85, Position: 85, Quotient: -1, Password: 5596
Line: R52, Position: 37, Quotient: 1, Password: 5597
Line: L78, Position: 59, Quotient: -1, Password: 5598
Line: L59, Position: 0, Quotient: 0, Password: 5599
Line: R93, Position: 93, Quotient: 0, Password: 5599
Line: R37, Position: 30, Quotient: 1, Password: 5600
Line: R61, Position: 91, Quotient: 0, Password: 5600
Line: L39, Position: 52, Quotient: 0, Password: 5600
Line: L82, Position: 70, Quotient: -1, Password: 5601
Line: L170, Position: 0, Quotient: 0, Password: 5603
Line: R728, Position: 28, Quotient: 0, Password: 5610
Line: L84, Position: 44, Quotient: -1, Password: 5611
Line: L241, Position: 3, Quotient: 0, Password: 5613
Line: R79, Position: 82, Quotient: 0, Password: 5613
Line: R18, Position: 0, Quotient: 1, Password: 5614
Line: R83, Position: 83, Quotient: 0, Password: 5614
Line: R864, Position: 47, Quotient: 1, Password: 5623
Line: L835, Position: 12, Quotient: 0, Password: 5631
Line: L10, Position: 2, Quotient: 0, Password: 5631
Line: R41, Position: 43, Quotient: 0, Password: 5631
Line: L34, Position: 9, Quotient: 0, Password: 5631
Line: R91, Position: 0, Quotient: 1, Password: 5632
Line: L55, Position: 45, Quotient: -1, Password: 5632
Line: L746, Position: 99, Quotient: -1, Password: 5640
Line: L98, Position: 1, Quotient: 0, Password: 5640
Line: R641, Position: 42, Quotient: 0, Password: 5646
Line: L87, Position: 55, Quotient: -1, Password: 5647
Line: R45, Position: 0, Quotient: 1, Password: 5648
Line: R304, Position: 4, Quotient: 0, Password: 5651
Line: L1, Position: 3, Quotient: 0, Password: 5651
Line: L15, Position: 88, Quotient: -1, Password: 5652
Line: R12, Position: 0, Quotient: 1, Password: 5653
Line: L372, Position: 28, Quotient: -1, Password: 5656
Line: L97, Position: 31, Quotient: -1, Password: 5657
Line: L65, Position: 66, Quotient: -1, Password: 5658
Line: L66, Position: 0, Quotient: 0, Password: 5659
Line: R90, Position: 90, Quotient: 0, Password: 5659
Line: R935, Position: 25, Quotient: 1, Password: 5669
Line: R81, Position: 6, Quotient: 1, Password: 5670
Line: R36, Position: 42, Quotient: 0, Password: 5670
Line: L42, Position: 0, Quotient: 0, Password: 5671
Line: R324, Position: 24, Quotient: 0, Password: 5674
Line: L32, Position: 92, Quotient: -1, Password: 5675
Line: R13, Position: 5, Quotient: 1, Password: 5676
Line: L5, Position: 0, Quotient: 0, Password: 5677
Line: L7, Position: 93, Quotient: -1, Password: 5677
Line: L47, Position: 46, Quotient: 0, Password: 5677
Line: L868, Position: 78, Quotient: -1, Password: 5686
Line: L52, Position: 26, Quotient: 0, Password: 5686
Line: L26, Position: 0, Quotient: 0, Password: 5687
Line: L99, Position: 1, Quotient: -1, Password: 5687
Line: L1, Position: 0, Quotient: 0, Password: 5688
Line: R555, Position: 55, Quotient: 0, Password: 5693
Line: R45, Position: 0, Quotient: 1, Password: 5694
Line: L72, Position: 28, Quotient: -1, Password: 5694
Line: R631, Position: 59, Quotient: 0, Password: 5700
Line: L459, Position: 0, Quotient: 0, Password: 5705
Line: L99, Position: 1, Quotient: -1, Password: 5705
Line: R14, Position: 15, Quotient: 0, Password: 5705
Line: R85, Position: 0, Quotient: 1, Password: 5706
Line: R82, Position: 82, Quotient: 0, Password: 5706
Line: L482, Position: 0, Quotient: 0, Password: 5711
Line: L93, Position: 7, Quotient: -1, Password: 5711
Line: R92, Position: 99, Quotient: 0, Password: 5711
Line: R1, Position: 0, Quotient: 1, Password: 5712
Line: L874, Position: 26, Quotient: -1, Password: 5720
Line: L72, Position: 54, Quotient: -1, Password: 5721
Line: R484, Position: 38, Quotient: 1, Password: 5726
Line: L57, Position: 81, Quotient: -1, Password: 5727
Line: L946, Position: 35, Quotient: 0, Password: 5736
Line: L535, Position: 0, Quotient: 0, Password: 5742
Line: L79, Position: 21, Quotient: -1, Password: 5742
Line: R24, Position: 45, Quotient: 0, Password: 5742
Line: L778, Position: 67, Quotient: -1, Password: 5750
Line: L930, Position: 37, Quotient: 0, Password: 5759
Line: R29, Position: 66, Quotient: 0, Password: 5759
Line: R619, Position: 85, Quotient: 0, Password: 5765
Line: R515, Position: 0, Quotient: 1, Password: 5771
Line: R663, Position: 63, Quotient: 0, Password: 5777
Line: L94, Position: 69, Quotient: -1, Password: 5778
Line: L69, Position: 0, Quotient: 0, Password: 5779
Line: L34, Position: 66, Quotient: -1, Password: 5779
Line: R34, Position: 0, Quotient: 1, Password: 5780
Line: L78, Position: 22, Quotient: -1, Password: 5780
Line: R4, Position: 26, Quotient: 0, Password: 5780
Line: R74, Position: 0, Quotient: 1, Password: 5781
Line: R976, Position: 76, Quotient: 0, Password: 5790
Line: R44, Position: 20, Quotient: 1, Password: 5791
Line: L78, Position: 42, Quotient: -1, Password: 5792
Line: R58, Position: 0, Quotient: 1, Password: 5793
Line: L87, Position: 13, Quotient: -1, Password: 5793
Line: L82, Position: 31, Quotient: -1, Password: 5794
Line: L31, Position: 0, Quotient: 0, Password: 5795
Line: L468, Position: 32, Quotient: -1, Password: 5799
Line: L32, Position: 0, Quotient: 0, Password: 5800
Line: L14, Position: 86, Quotient: -1, Password: 5800
Line: R61, Position: 47, Quotient: 1, Password: 5801
Line: R11, Position: 58, Quotient: 0, Password: 5801
Line: L74, Position: 84, Quotient: -1, Password: 5802
Line: R116, Position: 0, Quotient: 1, Password: 5804
Line: L2, Position: 98, Quotient: -1, Password: 5804
Line: L98, Position: 0, Quotient: 0, Password: 5805
Line: L70, Position: 30, Quotient: -1, Password: 5805
Line: R84, Position: 14, Quotient: 1, Password: 5806
Line: L14, Position: 0, Quotient: 0, Password: 5807
Line: L99, Position: 1, Quotient: -1, Password: 5807
Line: R99, Position: 0, Quotient: 1, Password: 5808
Line: L498, Position: 2, Quotient: -1, Password: 5812
Line: R32, Position: 34, Quotient: 0, Password: 5812
Line: L14, Position: 20, Quotient: 0, Password: 5812
Line: R80, Position: 0, Quotient: 1, Password: 5813
Line: R34, Position: 34, Quotient: 0, Password: 5813
Line: L63, Position: 71, Quotient: -1, Password: 5814
Line: L71, Position: 0, Quotient: 0, Password: 5815
Line: L6, Position: 94, Quotient: -1, Password: 5815
Line: L52, Position: 42, Quotient: 0, Password: 5815
Line: R10, Position: 52, Quotient: 0, Password: 5815
Line: L95, Position: 57, Quotient: -1, Password: 5816
Line: L970, Position: 87, Quotient: -1, Password: 5826
Line: L82, Position: 5, Quotient: 0, Password: 5826
Line: R63, Position: 68, Quotient: 0, Password: 5826
Line: L83, Position: 85, Quotient: -1, Password: 5827
Line: R97, Position: 82, Quotient: 1, Password: 5828
Line: L717, Position: 65, Quotient: 0, Password: 5835
Line: R99, Position: 64, Quotient: 1, Password: 5836
Line: L64, Position: 0, Quotient: 0, Password: 5837
Line: L69, Position: 31, Quotient: -1, Password: 5837
Line: R588, Position: 19, Quotient: 1, Password: 5843
Line: L529, Position: 90, Quotient: -1, Password: 5849
Line: L490, Position: 0, Quotient: 0, Password: 5854
Line: L7, Position: 93, Quotient: -1, Password: 5854
Line: L93, Position: 0, Quotient: 0, Password: 5855
Line: L85, Position: 15, Quotient: -1, Password: 5855
Line: L376, Position: 39, Quotient: -1, Password: 5859
Line: R93, Position: 32, Quotient: 1, Password: 5860
Line: L596, Position: 36, Quotient: -1, Password: 5866
Line: R26, Position: 62, Quotient: 0, Password: 5866
Line: L86, Position: 76, Quotient: -1, Password: 5867
Line: L76, Position: 0, Quotient: 0, Password: 5868
Line: L15, Position: 85, Quotient: -1, Password: 5868
Line: L85, Position: 0, Quotient: 0, Password: 5869
Line: L11, Position: 89, Quotient: -1, Password: 5869
Line: R26, Position: 15, Quotient: 1, Password: 5870
Line: L19, Position: 96, Quotient: -1, Password: 5871
Line: R4, Position: 0, Quotient: 1, Password: 5872
Line: R75, Position: 75, Quotient: 0, Password: 5872
Line: L29, Position: 46, Quotient: 0, Password: 5872
Line: L36, Position: 10, Quotient: 0, Password: 5872
Line: L40, Position: 70, Quotient: -1, Password: 5873
Line: R99, Position: 69, Quotient: 1, Password: 5874
Line: L20, Position: 49, Quotient: 0, Password: 5874
Line: R72, Position: 21, Quotient: 1, Password: 5875
Line: L21, Position: 0, Quotient: 0, Password: 5876
Line: R96, Position: 96, Quotient: 0, Password: 5876
Line: R33, Position: 29, Quotient: 1, Password: 5877
Line: R71, Position: 0, Quotient: 1, Password: 5878
Line: L81, Position: 19, Quotient: -1, Password: 5878
Line: R621, Position: 40, Quotient: 0, Password: 5884
Line: L40, Position: 0, Quotient: 0, Password: 5885
Line: L120, Position: 80, Quotient: -1, Password: 5886
Line: L826, Position: 54, Quotient: 0, Password: 5894
Line: L54, Position: 0, Quotient: 0, Password: 5895
Line: R29, Position: 29, Quotient: 0, Password: 5895
Line: L829, Position: 0, Quotient: 0, Password: 5904
Line: R71, Position: 71, Quotient: 0, Password: 5904
Line: L48, Position: 23, Quotient: 0, Password: 5904
Line: L35, Position: 88, Quotient: -1, Password: 5905
Line: L58, Position: 30, Quotient: 0, Password: 5905
Line: L21, Position: 9, Quotient: 0, Password: 5905
Line: L9, Position: 0, Quotient: 0, Password: 5906
Line: R61, Position: 61, Quotient: 0, Password: 5906
Line: R39, Position: 0, Quotient: 1, Password: 5907
Line: R746, Position: 46, Quotient: 0, Password: 5914
Line: L25, Position: 21, Quotient: 0, Password: 5914
Line: R42, Position: 63, Quotient: 0, Password: 5914
Line: R28, Position: 91, Quotient: 0, Password: 5914
Line: R8, Position: 99, Quotient: 0, Password: 5914
Line: R287, Position: 86, Quotient: 1, Password: 5917
Line: L869, Position: 17, Quotient: 0, Password: 5925
Line: L359, Position: 58, Quotient: -1, Password: 5929
Line: L46, Position: 12, Quotient: 0, Password: 5929
Line: L346, Position: 66, Quotient: -1, Password: 5933
Line: L10, Position: 56, Quotient: 0, Password: 5933
Line: R78, Position: 34, Quotient: 1, Password: 5934
Line: L34, Position: 0, Quotient: 0, Password: 5935
Line: L57, Position: 43, Quotient: -1, Password: 5935
Line: L90, Position: 53, Quotient: -1, Password: 5936
Line: R20, Position: 73, Quotient: 0, Password: 5936
Line: R27, Position: 0, Quotient: 1, Password: 5937
Line: L550, Position: 50, Quotient: -1, Password: 5942
Line: L78, Position: 72, Quotient: -1, Password: 5943
Line: L72, Position: 0, Quotient: 0, Password: 5944
Line: R91, Position: 91, Quotient: 0, Password: 5944
Line: R30, Position: 21, Quotient: 1, Password: 5945
Line: L21, Position: 0, Quotient: 0, Password: 5946
Line: R48, Position: 48, Quotient: 0, Password: 5946
Line: L48, Position: 0, Quotient: 0, Password: 5947
Line: L33, Position: 67, Quotient: -1, Password: 5947
Line: L77, Position: 90, Quotient: -1, Password: 5948
Line: R56, Position: 46, Quotient: 1, Password: 5949
Line: L459, Position: 87, Quotient: -1, Password: 5954
Line: L81, Position: 6, Quotient: 0, Password: 5954
Line: R39, Position: 45, Quotient: 0, Password: 5954
Line: R55, Position: 0, Quotient: 1, Password: 5955
Line: L82, Position: 18, Quotient: -1, Password: 5955
Line: R65, Position: 83, Quotient: 0, Password: 5955
Line: R17, Position: 0, Quotient: 1, Password: 5956
Line: L93, Position: 7, Quotient: -1, Password: 5956
Line: L7, Position: 0, Quotient: 0, Password: 5957
Line: L6, Position: 94, Quotient: -1, Password: 5957
Line: L21, Position: 73, Quotient: 0, Password: 5957
Line: R487, Position: 60, Quotient: 1, Password: 5962
Line: L60, Position: 0, Quotient: 0, Password: 5963
Line: R90, Position: 90, Quotient: 0, Password: 5963
Line: R910, Position: 0, Quotient: 1, Password: 5973
Line: R33, Position: 33, Quotient: 0, Password: 5973
Line: L57, Position: 76, Quotient: -1, Password: 5974
Line: L30, Position: 46, Quotient: 0, Password: 5974
Line: L746, Position: 0, Quotient: 0, Password: 5982
Line: L98, Position: 2, Quotient: -1, Password: 5982
Line: R98, Position: 0, Quotient: 1, Password: 5983
Line: L93, Position: 7, Quotient: -1, Password: 5983
Line: R45, Position: 52, Quotient: 0, Password: 5983
Line: R67, Position: 19, Quotient: 1, Password: 5984
Line: R81, Position: 0, Quotient: 1, Password: 5985
Line: R49, Position: 49, Quotient: 0, Password: 5985
Line: L83, Position: 66, Quotient: -1, Password: 5986
Line: L17, Position: 49, Quotient: 0, Password: 5986
Line: L89, Position: 60, Quotient: -1, Password: 5987
Line: R68, Position: 28, Quotient: 1, Password: 5988
Line: R26, Position: 54, Quotient: 0, Password: 5988
Line: L54, Position: 0, Quotient: 0, Password: 5989
Line: L53, Position: 47, Quotient: -1, Password: 5989
Line: R16, Position: 63, Quotient: 0, Password: 5989
Line: L4, Position: 59, Quotient: 0, Password: 5989
Line: L59, Position: 0, Quotient: 0, Password: 5990
Line: L93, Position: 7, Quotient: -1, Password: 5990
Line: L7, Position: 0, Quotient: 0, Password: 5991
Line: R17, Position: 17, Quotient: 0, Password: 5991
Line: R49, Position: 66, Quotient: 0, Password: 5991
Line: R62, Position: 28, Quotient: 1, Password: 5992
Line: R72, Position: 0, Quotient: 1, Password: 5993
Line: R61, Position: 61, Quotient: 0, Password: 5993
Line: R52, Position: 13, Quotient: 1, Password: 5994
Line: R87, Position: 0, Quotient: 1, Password: 5995
Line: R18, Position: 18, Quotient: 0, Password: 5995
Line: L32, Position: 86, Quotient: -1, Password: 5996
Line: L31, Position: 55, Quotient: 0, Password: 5996
Line: L527, Position: 28, Quotient: 0, Password: 6001
Line: R67, Position: 95, Quotient: 0, Password: 6001
Line: L22, Position: 73, Quotient: 0, Password: 6001
Line: L473, Position: 0, Quotient: 0, Password: 6006
Line: L979, Position: 21, Quotient: -1, Password: 6015
Line: R65, Position: 86, Quotient: 0, Password: 6015
Line: R14, Position: 0, Quotient: 1, Password: 6016
Line: L82, Position: 18, Quotient: -1, Password: 6016
Line: L95, Position: 23, Quotient: -1, Password: 6017
Line: R12, Position: 35, Quotient: 0, Password: 6017
Line: R365, Position: 0, Quotient: 1, Password: 6021
Line: L46, Position: 54, Quotient: -1, Password: 6021
Line: L54, Position: 0, Quotient: 0, Password: 6022
Line: L943, Position: 57, Quotient: -1, Password: 6031
Line: L57, Position: 0, Quotient: 0, Password: 6032
Line: L95, Position: 5, Quotient: -1, Password: 6032
Line: L99, Position: 6, Quotient: -1, Password: 6033
Line: R94, Position: 0, Quotient: 1, Password: 6034
Line: R57, Position: 57, Quotient: 0, Password: 6034
Line: L29, Position: 28, Quotient: 0, Password: 6034
Line: L28, Position: 0, Quotient: 0, Password: 6035
Line: L90, Position: 10, Quotient: -1, Password: 6035
Line: R90, Position: 0, Quotient: 1, Password: 6036
Line: R95, Position: 95, Quotient: 0, Password: 6036
Line: L595, Position: 0, Quotient: 0, Password: 6042
Line: L8, Position: 92, Quotient: -1, Password: 6042
Line: L592, Position: 0, Quotient: 0, Password: 6048
Line: L4, Position: 96, Quotient: -1, Password: 6048
Line: L2, Position: 94, Quotient: 0, Password: 6048
Line: R61, Position: 55, Quotient: 1, Password: 6049
Line: L55, Position: 0, Quotient: 0, Password: 6050
Line: L12, Position: 88, Quotient: -1, Password: 6050
Line: R51, Position: 39, Quotient: 1, Password: 6051
Line: R20, Position: 59, Quotient: 0, Password: 6051
Line: R41, Position: 0, Quotient: 1, Password: 6052
Line: L65, Position: 35, Quotient: -1, Password: 6052
Line: L45, Position: 90, Quotient: -1, Password: 6053
Line: R841, Position: 31, Quotient: 1, Password: 6062
Line: R18, Position: 49, Quotient: 0, Password: 6062
Line: R51, Position: 0, Quotient: 1, Password: 6063
Line: L40, Position: 60, Quotient: -1, Password: 6063
Line: L51, Position: 9, Quotient: 0, Password: 6063
Line: L302, Position: 7, Quotient: 0, Password: 6066
Line: R81, Position: 88, Quotient: 0, Password: 6066
Line: R11, Position: 99, Quotient: 0, Password: 6066
Line: L77, Position: 22, Quotient: 0, Password: 6066
Line: L48, Position: 74, Quotient: -1, Password: 6067
Line: L8, Position: 66, Quotient: 0, Password: 6067
Line: L75, Position: 91, Quotient: -1, Password: 6068
Line: L91, Position: 0, Quotient: 0, Password: 6069
Line: L51, Position: 49, Quotient: -1, Password: 6069
Line: R188, Position: 37, Quotient: 1, Password: 6071
Line: L79, Position: 58, Quotient: -1, Password: 6072
Line: L2, Position: 56, Quotient: 0, Password: 6072
Line: R48, Position: 4, Quotient: 1, Password: 6073
Line: R96, Position: 0, Quotient: 1, Password: 6074
Line: R83, Position: 83, Quotient: 0, Password: 6074
Line: L83, Position: 0, Quotient: 0, Password: 6075
Line: R77, Position: 77, Quotient: 0, Password: 6075
Line: R39, Position: 16, Quotient: 1, Password: 6076
Line: R33, Position: 49, Quotient: 0, Password: 6076
Line: R705, Position: 54, Quotient: 0, Password: 6083
